hpo_approach_id,run_id,macro_iteration,cpu_worker_id,config_batch_idx,lr,num_layers,hidden_size,dropout,l2,screen_time_abs,screen_duration_s,screen_accuracy_1epoch,screen_final_loss_1epoch,screen_loss_decrease,promoted_to_gpu
MultiStage_CPUScreen_GPUFull,2ce8a1ae,14,2,6,6.549958e-03,1,80,0.2124,6.721369e-07,1747258756.219,0.136,0.6435,0.8635,1.0546,True
MultiStage_CPUScreen_GPUFull,2ce8a1ae,14,2,7,5.558612e-03,1,64,0.1711,6.721369e-07,1747258756.355,0.079,0.6425,0.9605,1.0522,True
MultiStage_CPUScreen_GPUFull,2ce8a1ae,14,2,3,6.549958e-03,1,64,0.1711,6.721369e-07,1747258755.497,0.247,0.6500,0.8923,1.0232,False
MultiStage_CPUScreen_GPUFull,2ce8a1ae,14,2,2,5.330936e-03,1,80,0.0670,5.391922e-07,1747258755.258,0.240,0.6280,0.9083,1.0156,False
MultiStage_CPUScreen_GPUFull,2ce8a1ae,14,2,0,6.549958e-03,1,64,0.1711,6.721369e-07,1747258754.900,0.172,0.6410,0.8692,1.0123,False
MultiStage_CPUScreen_GPUFull,2ce8a1ae,14,2,5,3.004047e-04,2,30,0.1928,9.716260e-05,1747258755.979,0.240,0.4605,1.8277,0.0489,False
MultiStage_CPUScreen_GPUFull,ca9de40a,14,0,7,7.887132e-03,3,80,0.0000,5.743226e-07,1747258756.430,0.092,0.6620,0.8287,1.1548,True
MultiStage_CPUScreen_GPUFull,ca9de40a,14,0,5,7.887132e-03,3,80,0.0000,4.565253e-07,1747258755.864,0.177,0.6710,0.8204,1.1274,True
MultiStage_CPUScreen_GPUFull,ca9de40a,14,0,3,7.887132e-03,3,80,0.0000,5.743226e-07,1747258755.519,0.160,0.6140,0.8992,1.0631,True
MultiStage_CPUScreen_GPUFull,ca9de40a,14,0,1,7.887132e-03,3,80,0.0000,4.565253e-07,1747258755.094,0.231,0.6430,0.8754,1.0441,True
MultiStage_CPUScreen_GPUFull,ca9de40a,14,0,2,7.887132e-03,2,80,0.0000,4.565253e-07,1747258755.325,0.195,0.6815,0.8253,1.0397,False
MultiStage_CPUScreen_GPUFull,ca9de40a,14,0,6,7.887132e-03,3,56,0.0000,4.565253e-07,1747258756.041,0.389,0.6450,0.9375,1.0303,False
MultiStage_CPUScreen_GPUFull,ca9de40a,14,0,4,7.887132e-03,3,80,0.0000,5.743226e-07,1747258755.680,0.184,0.6145,0.9315,1.0036,False
MultiStage_CPUScreen_GPUFull,ca9de40a,14,0,0,3.625949e-05,3,33,0.0896,4.762804e-07,1747258754.899,0.194,0.2015,1.8638,0.0054,False
MultiStage_CPUScreen_GPUFull,ae85eb4c,15,1,4,5.817866e-03,1,104,0.0655,6.926944e-05,1747258787.948,0.211,0.6685,0.8767,1.1459,True
MultiStage_CPUScreen_GPUFull,ae85eb4c,15,1,7,5.817866e-03,1,80,0.0655,8.058821e-05,1747258788.624,0.205,0.6585,0.8852,1.1316,True
MultiStage_CPUScreen_GPUFull,ae85eb4c,15,1,6,5.817866e-03,2,112,0.0001,6.056448e-05,1747258788.364,0.259,0.5855,0.9436,1.0756,True
MultiStage_CPUScreen_GPUFull,ae85eb4c,15,1,3,5.263815e-03,2,90,0.0001,6.056448e-05,1747258787.826,0.122,0.6505,0.8986,1.0548,True
MultiStage_CPUScreen_GPUFull,ae85eb4c,15,1,2,4.550820e-03,2,90,0.0001,6.056448e-05,1747258787.691,0.135,0.6480,0.9248,1.0195,False
MultiStage_CPUScreen_GPUFull,ae85eb4c,15,1,1,4.951424e-03,2,72,0.0655,6.902304e-05,1747258787.438,0.252,0.6460,0.9529,0.9699,False
MultiStage_CPUScreen_GPUFull,ae85eb4c,15,1,0,1.126006e-03,1,88,0.2105,3.055468e-05,1747258787.325,0.114,0.5280,1.5579,0.4283,False
MultiStage_CPUScreen_GPUFull,ae85eb4c,15,1,5,3.245742e-04,3,60,0.1540,6.372695e-06,1747258788.159,0.206,0.5010,1.8729,0.0576,False
MultiStage_CPUScreen_GPUFull,2ce8a1ae,15,2,3,6.549958e-03,1,72,0.1711,6.721369e-07,1747258788.027,0.224,0.6485,0.8757,1.1067,True
MultiStage_CPUScreen_GPUFull,2ce8a1ae,15,2,5,6.549958e-03,1,80,0.2245,5.642063e-07,1747258788.421,0.158,0.6475,0.8604,1.0941,True
MultiStage_CPUScreen_GPUFull,2ce8a1ae,15,2,0,6.549958e-03,1,80,0.3507,6.721369e-07,1747258787.325,0.288,0.6465,0.8721,1.0809,True
MultiStage_CPUScreen_GPUFull,2ce8a1ae,15,2,4,5.330936e-03,1,80,0.1601,6.721369e-07,1747258788.251,0.170,0.6295,0.8976,1.0364,True
MultiStage_CPUScreen_GPUFull,2ce8a1ae,15,2,1,5.993778e-03,2,17,0.4173,5.069854e-05,1747258787.613,0.181,0.5565,1.2216,0.6604,False
MultiStage_CPUScreen_GPUFull,2ce8a1ae,15,2,2,2.709845e-03,1,17,0.2528,2.063444e-06,1747258787.794,0.233,0.4745,1.6783,0.3244,False
MultiStage_CPUScreen_GPUFull,2ce8a1ae,15,2,7,1.610575e-04,3,36,0.4710,3.996965e-05,1747258788.778,0.170,0.4795,1.8609,0.0160,False
MultiStage_CPUScreen_GPUFull,2ce8a1ae,15,2,6,5.867445e-05,3,20,0.3984,2.334809e-06,1747258788.578,0.200,0.0345,2.0869,0.0054,False
MultiStage_CPUScreen_GPUFull,ca9de40a,15,0,1,7.887132e-03,3,80,0.0000,5.743226e-07,1747258787.575,0.235,0.6720,0.8458,1.1499,True
MultiStage_CPUScreen_GPUFull,ca9de40a,15,0,3,6.211510e-03,3,80,0.0000,4.565253e-07,1747258788.102,0.254,0.6585,0.8914,1.0621,True
MultiStage_CPUScreen_GPUFull,ca9de40a,15,0,0,7.859289e-03,3,80,0.0000,4.565253e-07,1747258787.325,0.250,0.6675,0.9206,1.0569,True
MultiStage_CPUScreen_GPUFull,ca9de40a,15,0,5,9.355197e-03,1,31,0.0763,1.156406e-07,1747258788.667,0.237,0.6520,0.8837,1.0530,True
MultiStage_CPUScreen_GPUFull,ca9de40a,15,0,7,8.005246e-03,3,80,0.0000,4.565253e-07,1747258789.013,0.089,0.6050,0.9091,1.0390,False
MultiStage_CPUScreen_GPUFull,ca9de40a,15,0,6,7.887132e-03,3,64,0.0066,4.565253e-07,1747258788.904,0.110,0.6410,0.9700,0.9860,False
MultiStage_CPUScreen_GPUFull,ca9de40a,15,0,2,7.887132e-03,3,80,0.0000,4.565253e-07,1747258787.810,0.292,0.5355,0.9982,0.9407,False
MultiStage_CPUScreen_GPUFull,ca9de40a,15,0,4,3.963261e-05,2,105,0.1035,4.686711e-05,1747258788.356,0.311,0.0280,1.9656,0.0252,False
MultiStage_CPUScreen_GPUFull,ae85eb4c,16,1,4,5.817866e-03,1,90,0.0001,6.056448e-05,1747258820.587,0.206,0.6365,0.8675,1.1465,True
MultiStage_CPUScreen_GPUFull,ae85eb4c,16,1,3,5.263815e-03,2,112,0.0001,6.056448e-05,1747258820.472,0.114,0.6520,0.8441,1.1269,True
MultiStage_CPUScreen_GPUFull,ae85eb4c,16,1,7,5.817866e-03,2,120,0.0001,6.056448e-05,1747258821.423,0.193,0.6660,0.8128,1.1166,True
MultiStage_CPUScreen_GPUFull,ae85eb4c,16,1,0,5.817866e-03,1,80,0.1919,6.926944e-05,1747258820.189,0.113,0.6310,0.9027,1.1097,True
MultiStage_CPUScreen_GPUFull,ae85eb4c,16,1,2,5.263815e-03,2,90,0.0001,4.756314e-05,1747258820.388,0.085,0.6415,0.8827,1.0438,False
MultiStage_CPUScreen_GPUFull,ae85eb4c,16,1,5,5.817866e-03,2,96,0.0001,6.056448e-05,1747258820.793,0.185,0.6610,0.8926,1.0432,False
MultiStage_CPUScreen_GPUFull,ae85eb4c,16,1,6,8.476031e-04,3,75,0.0618,1.316706e-07,1747258820.978,0.445,0.5015,1.7169,0.2241,False
MultiStage_CPUScreen_GPUFull,ae85eb4c,16,1,1,4.867920e-05,2,80,0.1085,1.366392e-07,1747258820.301,0.086,0.0480,1.9296,0.0212,False
